State,Population,Violent Crime rate,Murder and nonnegligent manslaughter rate,Legacy rape rate /1,Revised rape rate /2,Robbery rate,Aggravated assault rate,Property crime rate,Burglary rate,Larceny-theft rate,Motor vehicle theft rate
United States-Total,209851000,417.4,9.4,24.5,,183.1,200.5,3737,1222.5,2071.9,442.6
