Date,Open,High,Low,Close,Adj Close,Volume
1/1/1985,167.199997,180.270004,163.360001,179.630005,179.630005,2673710000
2/1/1985,179.630005,183.949997,177.75,181.179993,181.179993,2194620000
3/1/1985,181.179993,183.889999,176.529999,180.660004,180.660004,2153090000
4/1/1985,180.660004,183.610001,177.860001,179.830002,179.830002,1981880000
5/1/1985,179.830002,189.979996,178.350006,189.550003,189.550003,2350340000
6/1/1985,189.550003,191.850006,185.029999,191.850006,191.850006,2117000000
7/1/1985,191.850006,196.070007,189.300003,190.919998,190.919998,2463070000
8/1/1985,190.919998,192.169998,186.100006,188.630005,188.630005,1923200000
9/1/1985,188.630005,188.800003,179.449997,182.080002,182.080002,1860160000
10/1/1985,182.059998,190.149994,181.160004,189.820007,189.820007,2543240000
11/1/1985,189.820007,203.399994,189.369995,202.169998,202.169998,2445370000
12/1/1985,202.169998,213.080002,200.100006,211.279999,211.279999,2804380000
1/1/1986,211.279999,214.570007,202.600006,211.779999,211.779999,2879010000
2/1/1986,211.779999,227.919998,210.820007,226.919998,226.919998,2899100000
3/1/1986,226.919998,240.110001,222.179993,238.899994,238.899994,3214600000
4/1/1986,238.899994,245.470001,226.300003,235.520004,235.520004,3240400000
5/1/1986,235.520004,249.190002,232.259995,247.350006,247.350006,2680240000
6/1/1986,246.039993,251.809998,238.229996,250.839996,250.839996,2649600000
7/1/1986,250.669998,253.199997,233.070007,236.119995,236.119995,3029900000
8/1/1986,236.119995,254.240005,231.919998,252.929993,252.929993,2701900000
9/1/1986,252.929993,254.130005,228.080002,231.320007,231.320007,3166300000
10/1/1986,231.320007,244.509995,231.320007,243.979996,243.979996,3016740000
11/1/1986,243.970001,249.220001,235.509995,249.220001,249.220001,2940830000
12/1/1986,249.220001,254.869995,241.279999,242.169998,242.169998,3260870000
1/1/1987,242.169998,280.959991,242.169998,274.079987,274.079987,4040880000
2/1/1987,274.079987,287.549988,273.160004,284.200012,284.200012,3485300000
3/1/1987,284.170013,302.720001,282.299988,291.700012,291.700012,3965100000
4/1/1987,291.589996,303.649994,275.670013,288.359985,288.359985,3931700000
5/1/1987,286.98999,298.690002,277.01001,290.100006,290.100006,3417700000
6/1/1987,290.119995,310.269989,286.929993,304,304,3595000000
7/1/1987,303.98999,318.850006,302.529999,318.660004,318.660004,3966400000
8/1/1987,318.619995,337.890015,314.51001,329.799988,329.799988,4062400000
9/1/1987,329.809998,332.179993,308.559998,321.829987,321.829987,3723200000
10/1/1987,321.829987,328.940002,216.460007,251.789993,251.789993,6094500000
11/1/1987,251.729996,257.209991,225.75,230.300003,230.300003,3589530000
12/1/1987,230.320007,253.350006,221.240005,247.080002,247.080002,3926750000
1/1/1988,247.100006,261.779999,240.169998,257.070007,257.070007,3494700000
2/1/1988,257.049988,267.820007,247.820007,267.820007,267.820007,3693240000
3/1/1988,267.820007,272.640015,256.070007,258.890015,258.890015,4052970000
4/1/1988,258.890015,272.049988,254.710007,261.329987,261.329987,3260760000
5/1/1988,261.359985,263.700012,248.850006,262.160004,262.160004,3231370000
6/1/1988,262.160004,276.880005,262.100006,273.5,273.5,4306710000
7/1/1988,273.5,276.359985,262.480011,272.019989,272.019989,3338470000
8/1/1988,272.029999,274.200012,256.529999,261.519989,261.519989,3327470000
9/1/1988,261.519989,274.869995,256.980011,271.910004,271.910004,3059450000
10/1/1988,271.890015,283.950012,268.839996,278.970001,278.970001,3415160000
11/1/1988,278.970001,280.369995,262.850006,273.700012,273.700012,2822820000
12/1/1988,273.679993,280.450012,270.470001,277.720001,277.720001,2844900000
1/1/1989,277.720001,297.51001,273.809998,297.470001,297.470001,3532220000
2/1/1989,297.470001,300.570007,286.26001,288.859985,288.859985,3216280000
3/1/1989,288.859985,299.98999,286.459991,294.869995,294.869995,3504530000
4/1/1989,294.869995,310.450012,294.350006,309.640015,309.640015,3237250000
5/1/1989,309.640015,323.059998,304.059998,320.519989,320.519989,3747320000
6/1/1989,320.51001,329.190002,314.380005,317.980011,317.980011,3966590000
7/1/1989,317.980011,346.079987,317.26001,346.079987,346.079987,3249030000
8/1/1989,346.079987,352.730011,339,351.450012,351.450012,3949100000
9/1/1989,351.450012,354.130005,341.369995,349.149994,349.149994,3035020000
10/1/1989,349.149994,360.440002,327.119995,340.359985,340.359985,4012670000
11/1/1989,340.359985,346.5,330.910004,345.98999,345.98999,3032160000
12/1/1989,346.01001,354.100006,339.630005,353.399994,353.399994,3213420000
